"cod_ibge","nome","classe","subjacente","proc_grau","bens_industriais","source"
"4103008","4103008.Bermuda/short infantil","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4103011","4103011.Camisa/camiseta infantil","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4103031","4103031.Conjunto infantil","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201002","4201002.Sapato masculino","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201003","4201003.Sapato feminino","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201004","4201004.Sapato infantil","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201015","4201015.Bolsa","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201040","4201040.Mochila","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201063","4201063.Tênis","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4201098","4201098.Sandália/chinelo","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4301001","4301001.Bijuteria","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4301002","4301002.Joia","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4301004","4301004.Relógio de pulso","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4401001","4401001.Tecido","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"4401002","4401002.Artigos de armarinho","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5101001","5101001.Ônibus urbano","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101002","5101002.Táxi","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101004","5101004.Trem","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101006","5101006.Ônibus intermunicipal","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101007","5101007.Ônibus interestadual","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101010","5101010.Passagem aérea","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101011","5101011.Metrô","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101026","5101026.Transporte escolar","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101051","5101051.Transporte por aplicativo","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5101053","5101053.Integração transporte público","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102001","5102001.Automóvel novo","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5102004","5102004.Emplacamento e licença","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102005","5102005.Seguro voluntário de veículo","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102006","5102006.Multa","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102007","5102007.Óleo lubrificante","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5102009","5102009.Acessórios e peças","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5102010","5102010.Pneu","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5102011","5102011.Conserto de automóvel","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102013","5102013.Estacionamento","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102015","5102015.Pedágio","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102020","5102020.Automóvel usado","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5102037","5102037.Pintura de veículo","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102051","5102051.Aluguel de veículo","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5102053","5102053.Motocicleta","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5104001","5104001.Gasolina","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5104002","5104002.Etanol","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"5104003","5104003.Óleo diesel","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"5104005","5104005.Gás veicular","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101001","6101001.Anti-infeccioso e antibiótico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101002","6101002.Analgésico e antitérmico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101003","6101003.Anti-inflamatório e antirreumático","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101004","6101004.Antigripal e antitussígeno","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101006","6101006.Dermatológico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101007","6101007.Antialérgico e broncodilatador","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101009","6101009.Gastroprotetor","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101010","6101010.Vitamina e fortificante","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101011","6101011.Hormonal","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101013","6101013.Psicotrópico e anorexígeno","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101014","6101014.Hipotensor e hipocolesterolêmico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101051","6101051.Oftalmológico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101064","6101064.Antidiabético","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6101148","6101148.Neurológico","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6102012","6102012.Óculos de grau","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6201002","6201002.Médico","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201003","6201003.Dentista","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201005","6201005.Aparelho ortodôntico","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201007","6201007.Fisioterapeuta","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6201010","6201010.Psicólogo","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202003","6202003.Exame de laboratório","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202004","6202004.Hospitalização e cirurgia","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6202006","6202006.Exame de imagem","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6203001","6203001.Plano de saúde","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"6301001","6301001.Produto para cabelo","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301002","6301002.Fralda descartável","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301004","6301004.Produto para barba","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301006","6301006.Produto para pele","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301007","6301007.Produto para higiene bucal","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301010","6301010.Produto para unha","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301011","6301011.Perfume","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301014","6301014.Desodorante","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301015","6301015.Absorvente higiênico","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301016","6301016.Sabonete","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301017","6301017.Papel higiênico","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"6301020","6301020.Artigos de maquiagem","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7101001","7101001.Costureira","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101005","7101005.Manicure","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101010","7101010.Empregado doméstico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101011","7101011.Cabeleireiro e barbeiro","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101014","7101014.Depilação","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101034","7101034.Cartório","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101036","7101036.Despachante","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101076","7101076.Serviço bancário","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101090","7101090.Conselho de classe","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7101144","7101144.Sobrancelha","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201006","7201006.Clube","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201010","7201010.Instrumento musical","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201015","7201015.Tratamento de animais (clínica)","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201019","7201019.Bicicleta","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201020","7201020.Alimento para animais","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201023","7201023.Brinquedo","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201054","7201054.Casa noturna","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201063","7201063.Jogos de azar","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201067","7201067.Material de caça e pesca","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"7201090","7201090.Hospedagem","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201095","7201095.Pacote turístico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201256","7201256.Serviço de higiene para animais","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7201266","7201266.Cinema, teatro e concertos","servico",TRUE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"7202041","7202041.Cigarro","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8101001","8101001.Creche","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101002","8101002.Pré-escola","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101003","8101003.Ensino fundamental","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101004","8101004.Ensino médio","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101005","8101005.Ensino superior","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101006","8101006.Pós-graduação","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101008","8101008.Educação de jovens e adultos","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8101045","8101045.Curso técnico","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8102001","8102001.Jornal diário","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102004","8102004.Revista","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102007","8102007.Livro didático","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8102008","8102008.Livro não didático","semiduravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8103001","8103001.Caderno","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8103014","8103014.Artigos de papelaria","nao_duravel_industrial",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"8104001","8104001.Curso preparatório","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104003","8104003.Curso de idioma","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104004","8104004.Curso de informática","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104005","8104005.Autoescola","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"8104006","8104006.Atividades físicas","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101001","9101001.Correio","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101002","9101002.Plano de telefonia fixa","monitorado",NA,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101008","9101008.Plano de telefonia móvel","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101010","9101010.Tv por assinatura","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101018","9101018.Acesso à internet","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101019","9101019.Aparelho telefônico","duravel",NA,NA,TRUE,"BCB RI Dez/2019 Tab.5"
"9101115","9101115.Serviços de streaming","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
"9101116","9101116.Combo de telefonia, internet e tv por assinatura","servico",FALSE,NA,FALSE,"BCB RI Dez/2019 Tab.5"
